,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Year of Manufacture,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn
702,bangalore,Diesel,Sedan,"1,20,000",Manual,4,Hyundai,Hyundai Verna,2013,1821,1.6 SX CRDi (O),400000.0,2013,Third Party insurance,Diesel,5.0,120000,KA50,1582 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",22.32,1582.0,126.32bhp@4000rpm,259,Others,Diesel Engine,1582.0,259.8Nm@1900-2750rpm,4,CRDI,Yes,No,4370,1700,1475,2570,1260,6 Speed ,FWD,Power,5.2,Disc,Disc,"Tubeless,Radial",4,465
703,bangalore,Petrol,Sedan,"50,000",Manual,1,Fiat,Fiat Linea,2009,768,Emotion Pack,300000.0,2009,Third Party insurance,Petrol,5.0,50000,KA04,1368 cc,Manual,2009.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",16.0,1368.0,90 PS @ 6000 rpm,115,Others,Front Wheel Drive,1368.0,115 Nm @ 4500 rpm,4,,Yes,No,4047,1709,1567,2523,"1,240 kg",Five Speed Manual,Front Wheel Drive,Power,5.5,Ventilated Disc,Drum,"Tubeless,Radial",4,355
704,bangalore,Diesel,Sedan,"30,000",Automatic,1,BMW,BMW 3 Series GT,2018,6631,Luxury Line,3400000.0,2018,Third Party insurance,Diesel,5.0,30000,KA51,1995 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",21.76,1995.0,188bhp@4000rpm,400,Blue,TwinPower Turbo 4-Cylinder Diesel Engine,1995.0,400Nm@1750-2500rpm,4,CRDi,Yes,No,4824,1828,1508,2920,1720,8 Speed,RWD,Power,5.5,Disc,Disc,Run-Flat,4,520
705,bangalore,Petrol,Hatchback,"14,949",Manual,1,Hyundai,Hyundai i20,2020,8159,Asta Turbo iMT,982000.0,2020,Zero Dep,Petrol,5.0,14949,KA05,998 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.0,998.0,118.36bhp@6000rpm,171,Red,1.0 l Turbo GDi petrol,998.0,171.62nm@1500-4000rpm,3,,Yes,,3995,1775,1505,2580,1240,6 Speed IMT,,Electric,5.0,Disc,Drum,"Tubeless, Radial",5,311
706,bangalore,Petrol,Hatchback,"77,995",Automatic,1,Maruti,Maruti Baleno,2017,5920,1.2 CVT Alpha,674000.0,2017,Comprehensive,Petrol,5.0,77995,KA53,1197 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.4,1197.0,83.1bhp@6000rpm,115,Silver,VVT Petrol Engine,1197.0,115Nm@4000rpm,4,MPFI,No,No,3995,1745,1510,2520,935kg,CVT,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
707,bangalore,Petrol,SUV,"20,000",Manual,1,Tata,Tata Nexon,2021,7988,XM S BSVI,810000.0,2021,Third Party insurance,Petrol,5.0,20000,,1199 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Power Adjustable Exterior Rear View Mirror,Electric Folding Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",17.33,1199.0,118.35bhp@5500rpm,170,Others,1.2l Turbocharged Revotron Engine,1199.0,170Nm@1750-4000rpm,3,,NO,,3993,1811,1606,2498,1345,6 Speed,,Electric,5.1,Disc,Drum,"Tubeless,Radial",5,350
708,bangalore,Petrol,Sedan,"40,908",Manual,1,Maruti,Maruti Ciaz,2020,7408,Delta BSVI,792000.0,2020,Comprehensive,Petrol,5.0,40908,KA02,1462 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.65,1462.0,103.25bhp@6000rpm,138,Blue,K15 Smart Hybrid Petrol Engine,1462.0,138Nm@4400rpm,4,,,,4490,1730,1485,2650,1105,5 Speed,FWD,Power,5.4,Ventilated Disc,Drum,"Tubeless, Radial",4,510
709,bangalore,Petrol,Hatchback,"39,693",Automatic,2,Hyundai,Hyundai Grand i10,2016,1523,Asta Option AT,513000.0,2016,Comprehensive,Petrol,5.0,39693,KA01,1197 cc,Automatic,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.9,1197.0,82bhp@6000rpm,114,Red,Kappa VTVT Petrol Engine,1197.0,114Nm@4000rpm,4,MPFI,No,No,3765,1660,1520,2425,935kg,4 Speed,FWD,Power,4.8,Disc,Drum,Tubeless,5,355
710,bangalore,Petrol,Sedan,"40,000",Manual,1,Hyundai,Hyundai Verna,2010,1802,Transform VTVT,360000.0,2010,Third Party insurance,Petrol,5.0,40000,,1599 cc,Manual,2010.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Cd Player",16.2,1599.0,103.2 PS at 5500 RPM,1370,Others,Petrol,1599.0,14.9 KGM at 3000 RPM,4,,No,No,4300,1695,1490,2500,1210,Five Speed Manual Transmission,Two Wheel Drive,Power,5.0,Disc,Drum,"Tubeless,Radial",4,355
711,bangalore,Petrol,Hatchback,"63,411",Manual,1,Maruti,Maruti Swift,2016,10403,VXI,579000.0,2016,Comprehensive,Petrol,5.0,63411,KA41,1197 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",22.38,1197.0,88.50bhp@6000rpm,113,White,K Series Dual jet,1197.0,113Nm@4400rpm,4,,,,3845,1735,1530,2450,875-905,5-Speed,,Electric,4.8,Disc,Drum,"Radial, Tubeless",5,268
